"user_id","dt","inc_amt"
106019,2017-04-21,147.68
107084,2017-04-21,48.23
107085,2017-04-21,590.5
103643,2017-04-21,808.33
101637,2017-04-21,10.42
106126,2017-04-21,14.37
106725,2017-04-21,31.83
107088,2017-04-21,130.55
107089,2017-04-21,18.24
102743,2017-04-21,42.99
100959,2017-04-21,16.04
102333,2017-04-21,12.51
107092,2017-04-21,71.67
101027,2017-04-21,11.2
103174,2017-04-21,75.04
103307,2017-04-21,38.74
107093,2017-04-21,78.89
103528,2017-04-21,24.92
105044,2017-04-21,69.8
107094,2017-04-21,45.2
107095,2017-04-21,13.44
102024,2017-04-21,14.09
100962,2017-04-21,17.65
106738,2017-04-21,23.09
103278,2017-04-21,44.32
107098,2017-04-21,12.72
107099,2017-04-21,49.47
107100,2017-04-21,22.15
107101,2017-04-21,23.01
101910,2017-04-21,46.8
107102,2017-04-21,21.25
105569,2017-04-21,20.51
101163,2017-04-21,68.25
107104,2017-04-21,116.34
107105,2017-04-21,270.86
107106,2017-04-21,109.46
107108,2017-04-21,11.37
100901,2017-04-21,32.63
106552,2017-04-21,362.09
107110,2017-04-21,51.18
100961,2017-04-21,26.05
106552,2017-04-21,23.16
101928,2017-04-21,28.39
102535,2017-04-21,592.06
107112,2017-04-21,58.71
104201,2017-04-21,60.73
103839,2017-04-21,30.06
107113,2017-04-21,2380.91
102141,2017-04-21,32.15
101114,2017-04-21,158.52
107117,2017-04-21,384.68
101643,2017-04-21,138.97
107118,2017-04-21,30.58
107120,2017-04-21,15.75
102631,2017-04-21,14.51
101255,2017-04-21,14.5
101311,2017-04-21,46.09
107125,2017-04-21,36.29
107117,2017-04-21,287.33
100542,2017-04-21,67.33
107126,2017-04-21,35.89
107128,2017-04-21,18.82
100617,2017-04-21,51.62
107129,2017-04-21,40.34
102461,2017-04-21,38.35
101246,2017-04-21,191.67
107130,2017-04-21,220.71
107131,2017-04-21,20
100350,2017-04-21,48.13
107134,2017-04-21,54.05
104227,2017-04-21,7.93
105514,2017-04-21,41.73
103387,2017-04-21,182.95
101245,2017-04-21,47.34
107136,2017-04-21,598.86
106988,2017-04-21,191.6
100954,2017-04-21,28.01
107138,2017-04-21,80.49
107139,2017-04-21,35.91
104013,2017-04-21,16.88
104011,2017-04-21,38.86
107140,2017-04-21,17.26
104438,2017-04-21,12.3
105367,2017-04-21,39.53
107143,2017-04-21,18.85
107144,2017-04-21,80.4
107145,2017-04-21,87.34
102347,2017-04-21,64.23
100189,2017-04-21,39.78
107148,2017-04-21,48.86
102879,2017-04-21,80.63
107152,2017-04-21,4081.67
100527,2017-04-21,16.72
102207,2017-04-21,16.65
107154,2017-04-21,156.38
103326,2017-04-21,102.49
101614,2017-04-21,39.3
107157,2017-04-21,197.45
100520,2017-04-21,17.51
105543,2017-04-22,18.85
107160,2017-04-22,58.9
107161,2017-04-22,77.17
102441,2017-04-22,56.98
103851,2017-04-22,29.86
107162,2017-04-22,48.56
107163,2017-04-22,43.45
107164,2017-04-22,70.69
107165,2017-04-22,22.98
104977,2017-04-22,285.88
100187,2017-04-22,19.38
104220,2017-04-22,18.3
100560,2017-04-22,49.58
103461,2017-04-22,35.69
104894,2017-04-22,25.7
104792,2017-04-22,272.16
107171,2017-04-22,48
102608,2017-04-22,514.17
102587,2017-04-22,574.56
107175,2017-04-22,15.73
104018,2017-04-22,25.43
107177,2017-04-22,26.8
104248,2017-04-22,13.27
102012,2017-04-22,22.83
106073,2017-04-22,36.86
107178,2017-04-22,28.31
105265,2017-04-22,20.47
100739,2017-04-22,440.77
103053,2017-04-22,64.77
107182,2017-04-22,14.34
102240,2017-04-22,32.4
103604,2017-04-22,37.51
107184,2017-04-22,40.94
102439,2017-04-22,36.2
104298,2017-04-22,64.62
107189,2017-04-22,31.85
107190,2017-04-22,14.16
105177,2017-04-22,127.59
107194,2017-04-22,213.28
105499,2017-04-22,64.68
106187,2017-04-22,37.99
107195,2017-04-22,97.63
107196,2017-04-22,109.64
107197,2017-04-22,20.31
107198,2017-04-22,25.68
104250,2017-04-22,64.76
104583,2017-04-22,66.81
104311,2017-04-22,20.89
101755,2017-04-22,48.41
107203,2017-04-22,109.95
105829,2017-04-22,602
107206,2017-04-22,65.09
104938,2017-04-22,9.62
100892,2017-04-22,206.56
107207,2017-04-22,63.6
101721,2017-04-22,180
100740,2017-04-22,185.2
100815,2017-04-22,113.7
102281,2017-04-22,80.59
107208,2017-04-22,54.83
101750,2017-04-22,24.05
104319,2017-04-22,26.14
103385,2017-04-22,14.49
101750,2017-04-22,101.61
103277,2017-04-22,60.91
101613,2017-04-22,120.35
100289,2017-04-22,21.36
103432,2017-04-22,17.93
101152,2017-04-22,58.84
100478,2017-04-22,689.19
107210,2017-04-22,51.67
103249,2017-04-22,16.33
101651,2017-04-22,437.23
100184,2017-04-22,34.6
102319,2017-04-22,27.2
107214,2017-04-22,190.21
100453,2017-04-22,17.96
101250,2017-04-22,19.09
107217,2017-04-22,27.05
107218,2017-04-22,40.31
107219,2017-04-22,36.7
107220,2017-04-22,847.22
102538,2017-04-22,27.42
101050,2017-04-22,130.88
107221,2017-04-22,12.46
107222,2017-04-22,18.03
107223,2017-04-22,224.9
100022,2017-04-22,654.79
107225,2017-04-22,914.89
102772,2017-04-22,39.32
101289,2017-04-22,347.5
107226,2017-04-22,28.02
104234,2017-04-22,21.32
100368,2017-04-22,125.37
101937,2017-04-22,14.27
107231,2017-04-22,21.83
100137,2017-04-22,21.1
105114,2017-04-22,21.17
100927,2017-04-22,15.17
101594,2017-04-22,23.85
103065,2017-04-22,25.29
101662,2017-04-22,152.38
100672,2017-04-22,20.43
107233,2017-04-22,106.09
107235,2017-04-22,3075
107236,2017-04-22,204.63
100902,2017-04-22,29.11
104299,2017-04-22,15.1
103491,2017-04-22,12.06
105805,2017-04-22,15.74
107239,2017-04-22,42.35
107240,2017-04-22,16.69
107241,2017-04-22,122.08
107242,2017-04-22,93.86
105400,2017-04-22,305.15
104261,2017-04-22,37.78
107207,2017-04-22,105.76
100385,2017-04-22,48.01
107245,2017-04-22,114.29
105697,2017-04-22,40.14
104370,2017-04-22,21.44
105479,2017-04-22,165.06
107248,2017-04-22,24.72
106080,2017-04-22,14.21
104962,2017-04-22,26.35
106299,2017-04-22,181.85
103429,2017-04-22,40.64
104991,2017-04-22,11.96
107250,2017-04-22,12.42
107252,2017-04-22,39.42
100651,2017-04-22,25.44
106170,2017-04-22,112.78
107256,2017-04-22,21.67
104412,2017-04-22,89.94
107262,2017-04-22,165.09
103149,2017-04-22,58.65
107268,2017-04-22,135.73
107269,2017-04-22,18.33
107271,2017-04-22,11.13
104391,2017-04-22,66.62
107272,2017-04-22,11.2
107273,2017-04-22,18.56
107274,2017-04-22,22.05
102877,2017-04-22,14.37
105427,2017-04-22,19.23
101683,2017-04-22,13.98
107278,2017-04-22,40.19
107280,2017-04-22,42.41
105338,2017-04-22,249.68
107281,2017-04-22,15.77
107282,2017-04-22,412.9
107285,2017-04-22,68.12
107286,2017-04-22,69.98
107288,2017-04-22,26.19
107291,2017-04-22,13.69
101666,2017-04-22,278.16
105486,2017-04-22,144.82
107292,2017-04-22,24.76
107294,2017-04-22,15.87
103659,2017-04-22,13.87
107296,2017-04-22,62.59
100282,2017-04-22,469.97
107298,2017-04-22,12.54
102860,2017-04-22,26.62
101222,2017-04-22,181.39
101411,2017-04-22,209.09
107300,2017-04-22,18.51
103731,2017-04-22,250.18
107301,2017-04-22,25
102338,2017-04-22,34.76
102209,2017-04-22,33.11
107302,2017-04-22,13.22
106076,2017-04-22,14.12
104385,2017-04-22,35.13
107303,2017-04-22,51.2
102693,2017-04-22,21.17
104316,2017-04-22,39.93
105287,2017-04-22,14.67
107305,2017-04-22,121.23
107308,2017-04-22,10.28
107308,2017-04-22,12.53
107309,2017-04-22,23.9
103792,2017-04-22,19.72
103336,2017-04-22,29.74
104809,2017-04-22,129.95
102503,2017-04-22,94.14
107314,2017-04-22,18.22
100499,2017-04-22,51.3
101875,2017-04-22,52.53
107316,2017-04-22,23.68
107320,2017-04-22,639.77
105056,2017-04-22,23.35
102316,2017-04-22,4417.5
100114,2017-04-22,12.8
104279,2017-04-22,34.13
107325,2017-04-22,16.61
102817,2017-04-22,23.13
102372,2017-04-22,35.32
107326,2017-04-22,18.04
107328,2017-04-22,90.57
102124,2017-04-22,20.11
105051,2017-04-22,284.83
105988,2017-04-22,112.97
107334,2017-04-22,99.56
102435,2017-04-22,21.26
102371,2017-04-22,107.11
105141,2017-04-22,2242.31
102656,2017-04-22,16.97
107078,2017-04-22,121.03
107336,2017-04-22,2859.09
101092,2017-04-22,748.58
105480,2017-04-22,17.06
100637,2017-04-22,45.18
105554,2017-04-22,21.21
107337,2017-04-22,56.56
104533,2017-04-22,165.42
101636,2017-04-22,449.84
105169,2017-04-22,34.53
101418,2017-04-23,53.56
107346,2017-04-23,2370.51
104396,2017-04-23,110.61
107347,2017-04-23,84.35
101193,2017-04-23,14.44
107348,2017-04-23,139.38
104252,2017-04-23,138.74
105373,2017-04-23,31.5
107349,2017-04-23,57.18
107351,2017-04-23,19.1
103767,2017-04-23,15.75
103639,2017-04-23,28.89
107352,2017-04-23,75.02
104795,2017-04-23,16.73
106036,2017-04-23,20.87
100299,2017-04-23,35.41
104540,2017-04-23,31.63
107357,2017-04-23,14.84
101847,2017-04-23,39.91
100140,2017-04-23,23.16
104121,2017-04-23,283.19
103552,2017-04-23,14.96
107359,2017-04-23,462.99
101748,2017-04-23,218.28
106318,2017-04-23,30.94
107216,2017-04-23,104.13
104415,2017-04-23,139.23
107363,2017-04-23,479.48
107365,2017-04-23,4087.5
100834,2017-04-23,109.85
101850,2017-04-23,1335.77
107368,2017-04-23,423.85
107370,2017-04-23,19.3
106126,2017-04-23,17.37
107371,2017-04-23,13.73
103603,2017-04-23,16.22
105924,2017-04-23,128.55
104938,2017-04-23,23.92
107373,2017-04-23,17.49
107376,2017-04-23,69.01
107377,2017-04-23,47.17
103603,2017-04-23,5388.89
102306,2017-04-23,16.79
107378,2017-04-23,58.93
101154,2017-04-23,64.77
106482,2017-04-23,51.72
107381,2017-04-23,21.7
107382,2017-04-23,18.81
107385,2017-04-23,22.76
107386,2017-04-23,30.89
101032,2017-04-23,121.04
107097,2017-04-23,19.63
105406,2017-04-23,46.88
107389,2017-04-23,44.32
103505,2017-04-23,48.83
107392,2017-04-23,91.32
107397,2017-04-23,25.03
107208,2017-04-23,144.38
103512,2017-04-23,29.07
107398,2017-04-23,21.02
102721,2017-04-23,20.76
107401,2017-04-23,265.82
107404,2017-04-23,43.32
107406,2017-04-23,62.09
107221,2017-04-23,227.04
102118,2017-04-23,19.79
103238,2017-04-23,31.33
105903,2017-04-23,21.83
100297,2017-04-23,24.4
107407,2017-04-23,166.38
107408,2017-04-23,46.07
103169,2017-04-23,24.08
102840,2017-04-23,285.62
102481,2017-04-23,67.02
105911,2017-04-23,407.58
107413,2017-04-23,184.62
107414,2017-04-23,261.86
103216,2017-04-23,19.77
107416,2017-04-23,33.58
107417,2017-04-23,23.34
107418,2017-04-23,37.26
106197,2017-04-23,55.71
104622,2017-04-23,69.02
107421,2017-04-23,59
107422,2017-04-23,77.99
106319,2017-04-23,213.9
107423,2017-04-23,64.15
102828,2017-04-23,10.21
107424,2017-04-23,65.99
100628,2017-04-23,84.46
101463,2017-04-23,16.32
102165,2017-04-23,12.49
107427,2017-04-23,97.85
107428,2017-04-23,97.88
104026,2017-04-23,13.22
103789,2017-04-23,35.24
107429,2017-04-23,12.55
104397,2017-04-23,20.96
107430,2017-04-23,19.78
101843,2017-04-23,39.94
100866,2017-04-23,63.45
107431,2017-04-23,137.63
103414,2017-04-23,20.3
105621,2017-04-23,92.55
102587,2017-04-23,67.78
102929,2017-04-23,493.31
104553,2017-04-23,13.61
104124,2017-04-23,30.89
107437,2017-04-23,76.41
107438,2017-04-23,189.53
100964,2017-04-23,19.19
102583,2017-04-23,282.66
103641,2017-04-23,46.61
107440,2017-04-23,15.92
104521,2017-04-23,45.73
107442,2017-04-23,251.2
107443,2017-04-23,17.79
103523,2017-04-23,253.97
107444,2017-04-23,20.43
107445,2017-04-23,700.11
100907,2017-04-23,81.2
107448,2017-04-23,37.02
102540,2017-04-23,68.92
107449,2017-04-23,12.6
107454,2017-04-23,18.93
100059,2017-04-23,68.71
107455,2017-04-23,15.52
107448,2017-04-23,18.23
107456,2017-04-23,37.02
102596,2017-04-23,15.15
107458,2017-04-23,17.51
103214,2017-04-23,75.09
107460,2017-04-23,15.6
106284,2017-04-23,54.84
103330,2017-04-23,525.68
100782,2017-04-23,16.72
104482,2017-04-23,778.12
106232,2017-04-23,93.71
107465,2017-04-23,13.18
103389,2017-04-23,196.22
105612,2017-04-23,561.79
105310,2017-04-23,100.49
101016,2017-04-23,50.75
107469,2017-04-23,113.17
107470,2017-04-23,65.48
107472,2017-04-23,30.33
107475,2017-04-23,288.64
107476,2017-04-23,21.5
107478,2017-04-23,122.89
102346,2017-04-23,294.75
101816,2017-04-23,36.82
106581,2017-04-23,26.97
107479,2017-04-23,19.65
103090,2017-04-23,47.06
105369,2017-04-23,2352.38
100976,2017-04-23,50.12
103009,2017-04-23,16.85
100600,2017-04-23,74.84
106053,2017-04-23,15.89
100196,2017-04-23,98.52
100922,2017-04-23,1445.83
103009,2017-04-23,16.15
107483,2017-04-23,21.74
104188,2017-04-23,97.53
103467,2017-04-23,75.23
107489,2017-04-23,13.4
102206,2017-04-23,14.91
100624,2017-04-23,183.33
107494,2017-04-23,84.23
103905,2017-04-23,24.55
107495,2017-04-23,50.7
107497,2017-04-23,15.21
100663,2017-04-23,15.99
103587,2017-04-23,26.62
103096,2017-04-23,47.39
107498,2017-04-23,44.23
106812,2017-04-23,52.21
101291,2017-04-23,22.99
107499,2017-04-23,35.32
101597,2017-04-23,23.57
103460,2017-04-23,61.67
102879,2017-04-23,31.79
104159,2017-04-23,46.32
104336,2017-04-23,28.18
107500,2017-04-23,44.8
102025,2017-04-23,149.12
105294,2017-04-23,97
105216,2017-04-23,88.73
101439,2017-04-23,40.49
105073,2017-04-23,3259.09
107501,2017-04-23,30.77
107502,2017-04-23,31.61
107504,2017-04-23,29.81
107506,2017-04-23,92.49
102014,2017-04-23,35.29
101101,2017-04-23,49.76
107507,2017-04-23,26.39
105549,2017-04-23,319.35
107509,2017-04-23,79.56
105653,2017-04-23,15.27
101886,2017-04-23,18.97
101282,2017-04-23,19.91
103008,2017-04-23,13.7
102248,2017-04-23,33.53
101838,2017-04-23,155.58
102179,2017-04-23,72.09
101268,2017-04-23,13.87
105995,2017-04-23,72.93
103212,2017-04-23,64.04
107513,2017-04-23,22.65
107514,2017-04-23,541.51
105987,2017-04-23,95.42
107515,2017-04-23,30.46
106238,2017-04-23,72.17
106851,2017-04-23,30.08
107519,2017-04-23,14.83
107520,2017-04-23,65.93
107521,2017-04-23,36.22
102904,2017-04-24,165.25
105727,2017-04-24,35.43
105056,2017-04-24,37.09
107531,2017-04-24,21.49
107532,2017-04-24,138.89
105652,2017-04-24,77.26
107535,2017-04-24,36.41
102554,2017-04-24,214.9
101410,2017-04-24,726.89
100085,2017-04-24,28.5
107538,2017-04-24,24.93
100718,2017-04-24,89.41
107540,2017-04-24,335.98
107541,2017-04-24,25.98
100675,2017-04-24,29.84
107542,2017-04-24,62.12
107544,2017-04-24,26.34
103538,2017-04-24,12.28
100126,2017-04-24,30.24
105330,2017-04-24,34.49
100521,2017-04-24,11.16
107545,2017-04-24,97.51
107546,2017-04-24,15.87
103863,2017-04-24,24.65
101158,2017-04-24,29.69
107258,2017-04-24,22.54
107551,2017-04-24,61.29
105172,2017-04-24,14.83
107552,2017-04-24,21.6
103494,2017-04-24,21.12
101267,2017-04-24,70
107555,2017-04-24,74.06
101638,2017-04-24,21.15
101299,2017-04-24,40.09
107556,2017-04-24,13.58
107557,2017-04-24,160.81
107559,2017-04-24,34.82
107560,2017-04-24,25.37
102624,2017-04-24,421.71
105655,2017-04-24,61.43
101504,2017-04-24,16.9
107564,2017-04-24,42.23
100524,2017-04-24,15.52
107565,2017-04-24,53.29
104043,2017-04-24,14.62
104627,2017-04-24,85.89
106824,2017-04-24,26.03
102669,2017-04-24,69.27
107567,2017-04-24,178.61
106115,2017-04-24,34.12
102910,2017-04-24,17.95
107568,2017-04-24,21.59
101992,2017-04-24,34.75
107569,2017-04-24,10.83
107571,2017-04-24,37.41
103519,2017-04-24,29.86
107574,2017-04-24,134.58
105515,2017-04-24,400
103124,2017-04-24,125.5
107576,2017-04-24,14.55
107577,2017-04-24,30.78
107578,2017-04-24,28.64
106524,2017-04-24,50.69
102027,2017-04-24,158.59
101014,2017-04-24,31.8
101169,2017-04-24,23.2
101236,2017-04-24,341.05
104334,2017-04-24,110.19
102710,2017-04-24,19.9
107579,2017-04-24,24.5
100458,2017-04-24,24.66
103504,2017-04-24,90.7
100685,2017-04-24,50.76
102002,2017-04-24,29.08
107582,2017-04-24,1477.78
100066,2017-04-24,197.9
107584,2017-04-24,37.47
107585,2017-04-24,21.27
107586,2017-04-24,137
107589,2017-04-24,15.14
107590,2017-04-24,24.75
107591,2017-04-24,22.68
102641,2017-04-24,62.87
100612,2017-04-24,29.22
107593,2017-04-24,18.4
103479,2017-04-24,39.91
101162,2017-04-24,23.68
100017,2017-04-24,54.7
107599,2017-04-24,678.57
107600,2017-04-24,18.5
106585,2017-04-24,13.19
104765,2017-04-24,301.93
100054,2017-04-24,60.84
100054,2017-04-24,27.28
103157,2017-04-24,195.71
106115,2017-04-24,21.05
103012,2017-04-24,192.73
105394,2017-04-24,45.7
101192,2017-04-24,147.23
103588,2017-04-24,279.57
103652,2017-04-24,18.78
107281,2017-04-24,201.56
106424,2017-04-24,59.8
107606,2017-04-24,166.38
104093,2017-04-24,1707
100739,2017-04-24,17.31
101087,2017-04-24,375.36
106585,2017-04-24,50.31
106317,2017-04-24,196.32
102435,2017-04-24,33.46
107613,2017-04-24,20.28
105763,2017-04-24,19.19
107614,2017-04-24,16.14
102880,2017-04-24,11.77
102938,2017-04-24,221.03
107617,2017-04-24,108.82
101027,2017-04-24,75.25
105641,2017-04-24,64.87
102132,2017-04-24,66.51
107619,2017-04-24,114.01
100595,2017-04-24,17.9
104132,2017-04-24,191.84
106737,2017-04-24,84.81
103819,2017-04-24,45.42
106993,2017-04-24,42.84
102834,2017-04-24,12.98
107621,2017-04-24,134.01
103399,2017-04-24,17.77
100007,2017-04-24,17.51
103399,2017-04-24,62.3
101805,2017-04-24,14.21
102207,2017-04-24,24.19
105178,2017-04-24,19.73
105401,2017-04-24,36.73
107623,2017-04-24,41.06
107624,2017-04-24,281.41
106386,2017-04-24,17.52
100586,2017-04-24,199.58
107626,2017-04-24,26.87
107627,2017-04-24,33.18
104943,2017-04-24,220.18
107628,2017-04-24,46.83
100278,2017-04-25,25.41
104171,2017-04-25,23.25
103228,2017-04-25,48
107630,2017-04-25,42.57
101406,2017-04-25,152.21
105695,2017-04-25,80.67
107631,2017-04-25,25.4
105098,2017-04-25,48.42
101000,2017-04-25,81.7
103944,2017-04-25,129.85
101888,2017-04-25,35
107635,2017-04-25,89.07
107636,2017-04-25,30.43
107637,2017-04-25,22.45
107638,2017-04-25,30.41
104647,2017-04-25,5237.5
107641,2017-04-25,106.82
107642,2017-04-25,71.95
107643,2017-04-25,107.95
107645,2017-04-25,44.7
107646,2017-04-25,262.08
106961,2017-04-25,16.19
100994,2017-04-25,196.54
105446,2017-04-25,21.26
100565,2017-04-25,47.36
101074,2017-04-25,342.29
102706,2017-04-25,63.97
107649,2017-04-25,19.38
101074,2017-04-25,166.67
102492,2017-04-25,39.21
105499,2017-04-25,47.67
103705,2017-04-25,19.32
107650,2017-04-25,21.76
103249,2017-04-25,15.97
106802,2017-04-25,113.96
107652,2017-04-25,41.08
107654,2017-04-25,40.12
102761,2017-04-25,38.39
107657,2017-04-25,17.34
104002,2017-04-25,14.3
101452,2017-04-25,1144.86
104175,2017-04-25,957.41
100128,2017-04-25,11.89
103325,2017-04-25,27.25
107659,2017-04-25,13.84
100683,2017-04-25,20.98
107660,2017-04-25,26.16
100015,2017-04-25,21.97
103677,2017-04-25,18.41
100511,2017-04-25,15.92
103187,2017-04-25,857.81
100251,2017-04-25,46.63
107663,2017-04-25,46.12
105050,2017-04-25,837.17
107664,2017-04-25,30.88
107665,2017-04-25,32.06
104210,2017-04-25,40.76
104009,2017-04-25,16.77
100458,2017-04-25,199.75
103562,2017-04-25,20.81
107667,2017-04-25,320.95
106294,2017-04-25,33.87
105294,2017-04-25,14.33
100524,2017-04-25,211.44
103482,2017-04-25,168.01
107668,2017-04-25,34.55
100753,2017-04-25,266.67
107670,2017-04-25,36.32
107671,2017-04-25,18.55
100668,2017-04-25,29.79
104022,2017-04-25,47.72
100173,2017-04-25,30.79
101512,2017-04-25,21.5
101495,2017-04-25,48.32
106849,2017-04-25,29.27
104921,2017-04-25,32.11
104614,2017-04-25,222.84
107676,2017-04-25,11.94
101521,2017-04-25,25.22
107678,2017-04-25,39.2
107681,2017-04-25,53.54
105619,2017-04-25,42.58
107682,2017-04-25,10.95
102278,2017-04-25,22.89
107683,2017-04-25,109.83
106684,2017-04-25,33.74
105925,2017-04-25,17.19
107687,2017-04-25,178.81
105528,2017-04-25,50.71
107689,2017-04-25,43.91
100702,2017-04-25,13.51
107690,2017-04-25,25.22
100041,2017-04-25,18.71
107691,2017-04-25,166.34
107692,2017-04-25,14.49
103249,2017-04-25,42.68
100649,2017-04-25,213.03
104905,2017-04-25,21.46
104856,2017-04-25,18.36
105596,2017-04-25,26.11
107087,2017-04-25,35.46
107087,2017-04-25,144.28
101323,2017-04-25,29.35
107696,2017-04-25,73.68
107697,2017-04-25,640.4
107610,2017-04-25,63.3
107698,2017-04-25,25.55
101950,2017-04-25,25.33
104007,2017-04-25,17.45
106585,2017-04-25,89.14
105239,2017-04-25,27.2
101307,2017-04-25,38.31
107701,2017-04-25,46.11
101119,2017-04-25,33.74
107704,2017-04-25,69.77
103110,2017-04-25,30.78
107707,2017-04-25,13.85
107709,2017-04-25,46.96
107710,2017-04-25,16.34
104164,2017-04-25,32.28
100205,2017-04-25,18.03
107711,2017-04-25,552.7
107712,2017-04-25,18.96
107713,2017-04-25,21.68
100017,2017-04-25,13.73
104064,2017-04-25,51.28
107714,2017-04-25,78.01
104925,2017-04-25,17.06
100910,2017-04-25,42.21
102908,2017-04-25,110.17
105455,2017-04-25,107.23
102238,2017-04-25,24.58
107716,2017-04-25,968.92
102884,2017-04-25,288.12
102879,2017-04-25,11.82
102827,2017-04-25,18.37
107719,2017-04-25,47.49
100108,2017-04-25,41.42
100816,2017-04-25,373.7
104015,2017-04-25,24.23
102837,2017-04-25,56.74
100962,2017-04-25,102.7
107723,2017-04-25,126.57
105341,2017-04-25,31.78
106926,2017-04-25,70.27
107232,2017-04-25,17.24
101122,2017-04-25,27.81
103172,2017-04-25,352.04
103533,2017-04-25,71.73
107730,2017-04-25,54.25
106433,2017-04-25,24.02
107733,2017-04-25,78.46
106597,2017-04-25,20.89
103928,2017-04-25,25.79
107735,2017-04-25,10.02
105256,2017-04-25,21.95
103351,2017-04-25,22.67
107737,2017-04-25,17.73
105567,2017-04-25,59.35
106626,2017-04-25,69.68
104470,2017-04-25,34.9
107741,2017-04-25,277.47
102871,2017-04-25,194.29
101713,2017-04-25,118.06
100354,2017-04-25,37
100862,2017-04-25,40.76
104199,2017-04-25,18.31
107743,2017-04-25,54.42
101487,2017-04-25,254.74
105294,2017-04-25,14.61
104462,2017-04-25,29.84
103878,2017-04-25,116.7
103503,2017-04-25,378.33
101446,2017-04-25,21.73
107174,2017-04-25,17.89
106387,2017-04-25,36.3
107745,2017-04-25,39.22
101354,2017-04-25,213.79
107748,2017-04-25,12.55
100694,2017-04-25,38.76
104284,2017-04-25,104.08
107750,2017-04-25,45.8
107751,2017-04-25,116.65
105013,2017-04-25,56.65
107752,2017-04-25,32.75
107753,2017-04-25,27.22
101987,2017-04-25,21.4
101941,2017-04-26,11.47
103247,2017-04-26,47.53
103965,2017-04-26,43.04
104602,2017-04-26,32.85
107754,2017-04-26,14.43
102065,2017-04-26,70.31
101387,2017-04-26,21.26
107755,2017-04-26,841.78
107756,2017-04-26,28.54
107759,2017-04-26,23.85
107760,2017-04-26,1210.76
100477,2017-04-26,19.49
100492,2017-04-26,27.31
107763,2017-04-26,16.94
104231,2017-04-26,30.17
101203,2017-04-26,28.25
104986,2017-04-26,16.13
102848,2017-04-26,12.54
107765,2017-04-26,177.45
101282,2017-04-26,59.21
101295,2017-04-26,25.03
104124,2017-04-26,117.97
107767,2017-04-26,40.17
107768,2017-04-26,286.9
105630,2017-04-26,66.16
107557,2017-04-26,143.98
105499,2017-04-26,51.96
107769,2017-04-26,77.56
103498,2017-04-26,25.59
104883,2017-04-26,70.57
107118,2017-04-26,88.62
101602,2017-04-26,900.81
105558,2017-04-26,21.25
107773,2017-04-26,17.94
106020,2017-04-26,68.05
103879,2017-04-26,609.15
102925,2017-04-26,37.75
107777,2017-04-26,33.75
107779,2017-04-26,12.14
102633,2017-04-26,97.15
105787,2017-04-26,27.54
102273,2017-04-26,18.78
102503,2017-04-26,23.66
105458,2017-04-26,46.2
103767,2017-04-26,85.81
103767,2017-04-26,144.31
106433,2017-04-26,10.8
103564,2017-04-26,2883.62
102811,2017-04-26,30.45
107781,2017-04-26,26.99
101379,2017-04-26,38.69
103404,2017-04-26,54.41
106993,2017-04-26,56.43
101008,2017-04-26,74.26
101941,2017-04-26,97.59
104026,2017-04-26,15.72
107065,2017-04-26,31.72
103567,2017-04-26,12.53
107579,2017-04-26,203.91
107784,2017-04-26,173.07
107785,2017-04-26,103.53
107787,2017-04-26,66.43
107790,2017-04-26,1634.6
104525,2017-04-26,120.54
100578,2017-04-26,138.03
104822,2017-04-26,127.1
107793,2017-04-26,81.25
101472,2017-04-26,63
105326,2017-04-26,40.99
101565,2017-04-26,125.55
107796,2017-04-26,30.25
103719,2017-04-26,26.93
104265,2017-04-26,170.03
103212,2017-04-26,199.67
107142,2017-04-26,17.01
103173,2017-04-26,11.84
102239,2017-04-26,45.05
107797,2017-04-26,34384
107798,2017-04-26,55.71
101093,2017-04-26,381.2
107799,2017-04-26,14.06
101683,2017-04-26,2034.78
107074,2017-04-26,639.96
102558,2017-04-26,16.12
105253,2017-04-26,237.06
104423,2017-04-26,105.01
106940,2017-04-26,47.37
105140,2017-04-26,30.99
104953,2017-04-26,113.21
107802,2017-04-26,17.74
107345,2017-04-26,81.76
100736,2017-04-26,109.65
102376,2017-04-26,59.46
107803,2017-04-26,12.74
101532,2017-04-26,28.43
107805,2017-04-26,114.26
102487,2017-04-26,56.92
107806,2017-04-26,17.96
103961,2017-04-26,119.59
100140,2017-04-26,952.91
100140,2017-04-26,46.75
104625,2017-04-26,23.59
100666,2017-04-27,48.34
107807,2017-04-27,349.28
101884,2017-04-27,50.86
103376,2017-04-27,379.34
104155,2017-04-27,83.82
101580,2017-04-27,73.92
103393,2017-04-27,55
103520,2017-04-27,195.17
100199,2017-04-27,46.87
107810,2017-04-27,67.52
103574,2017-04-27,56.75
106495,2017-04-27,257.86
107811,2017-04-27,19.83
107813,2017-04-27,568.8
107814,2017-04-27,30.95
101055,2017-04-27,45.81
107818,2017-04-27,30.58
107819,2017-04-27,51.89
100704,2017-04-27,55.89
101323,2017-04-27,34
106325,2017-04-27,49.14
107825,2017-04-27,290.86
100601,2017-04-27,113.26
101038,2017-04-27,14.58
101195,2017-04-27,50.16
106255,2017-04-27,18.63
103426,2017-04-27,104.72
107829,2017-04-27,12.97
100509,2017-04-27,23.96
107830,2017-04-27,14.65
107831,2017-04-27,1363.82
107005,2017-04-27,43.62
105885,2017-04-27,54.72
107833,2017-04-27,31.63
